Index,Wavelength,Reference intensity,Sample intensity,Absorbance,Weak signal flag
1,171.0036843215852,70.1410647530463,19.141064753046294,0.5640062618041587,True
2,171.23380252856805,82.1806527280844,21.180652728084397,0.5888302466561719,True
3,171.46397004958132,84.22022498572278,18.22022498572278,0.6648626618639222,True
4,171.69418686025367,90.2597815141146,21.259781514114593,0.627935480933475,True
5,171.92445293621375,83.29932230143004,20.29932230143004,0.6131599290180018,True
6,172.15476825309023,94.33884733585705,23.338847335857054,0.6066111623770369,True
7,172.3851327865117,86.37835660559949,18.378356605599492,0.6720982629731513,True
8,172.61554651210685,93.41785009887917,20.41785009887917,0.6604198572495864,True
9,172.8460094055043,84.45732780393473,14.457327803934731,0.7665493081225364,True
10,173.07652144233273,86.49678970902187,22.49678970902187,0.5848794403840354,True
11,173.30708259822075,89.53623580241333,19.53623580241333,0.6611579436662262,True
12,173.537692848797,90.57566607239914,23.575666072399144,0.5845475649150046,True
13,173.76835216969016,89.61508050728571,20.61508050728571,0.6381960641083327,True
14,173.99906053652884,93.65447909539762,19.65447909539762,0.6780670145068052,True
15,174.22981792494173,93.69386182507583,15.693861825075828,0.7759813152529961,True
16,174.46062431055742,95.73322868467858,23.73322868467858,0.6057058821563749,True
17,174.6914796690046,87.77257966258094,17.772579662580938,0.6936083930337694,True
18,174.92238397591188,92.8119147471757,21.811914747175706,0.6289099408752662,True
19,175.15333720690793,91.85123392687206,19.851233926872055,0.6652974878626844,True
20,175.38433933762138,97.8905371900969,25.890537190096893,0.5775996502828176,True
21,175.6153903436809,90.9298245252935,13.929824525293498,0.8147607073657812,True
22,175.8464902007151,87.96909592092311,14.96909592092311,0.7691345573229577,True
23,176.07763888435264,87.00835136546357,14.008351365463568,0.7931739132864923,True
24,176.3088363702222,91.04759084740977,20.047590847409765,0.6572062684958755,True
25,176.54008263395235,89.08681435527387,15.086814355273873,0.7712158829912072,True
26,176.7713776511718,94.12602187758534,20.126021877585345,0.6699517637000371,True
27,177.00272139750916,96.16521340289046,23.16521340289046,0.6181816943243351,True
28,177.2341138485931,94.20438891975277,19.204388919752773,0.6906706442072446,True
29,177.46555498005225,94.2435484167529,18.2435484167529,0.7131423160220999,True
30,177.69704476751525,97.2826918824885,22.282691882488507,0.6400679242948926,True
31,177.92858318661078,96.32181930557476,21.321819305574763,0.6549004183039848,True
32,178.16017021296744,102.36093067464321,24.360930674643214,0.6234403499973677,True
33,178.39180582221388,99.40002597834336,18.400025978343365,0.7325680617259032,True
34,178.62348998997876,94.43910520534155,20.439105205341548,0.6646899844684904,True
