Index,Wavelength,Reference intensity,Sample intensity,Absorbance,Weak signal flag
1,171.0036843215852,78.1410647530463,24.141064753046294,0.5101229036950972,True
2,171.23380252856805,91.1806527280844,27.180652728084397,0.5256428149689629,True
3,171.46397004958132,93.22022498572278,22.22022498572278,0.6227616947866214,True
4,171.69418686025367,96.2597815141146,27.259781514114593,0.5479225009389865,True
5,171.92445293621375,94.29932230143004,28.29932230143004,0.522732536242018,True
6,172.15476825309023,97.33884733585705,33.338847335857054,0.465335618757917,True
7,172.3851327865117,92.37835660559949,27.378356605599492,0.528162856039783,True
8,172.61554651210685,98.41785009887917,32.41785009887917,0.4822896640645345,True
9,172.8460094055043,92.45732780393473,25.45732780393473,0.5601285224951223,True
10,173.07652144233273,96.49678970902187,28.49678970902187,0.5297169277684405,True
11,173.30708259822075,93.53623580241333,28.53623580241333,0.5155832034892712,True
12,173.537692848797,98.57566607239914,32.575666072399144,0.4808764158033647,True
13,173.76835216969016,96.61508050728571,27.61508050728571,0.5438986064234469,True
14,173.99906053652884,96.65447909539762,34.65447909539762,0.44546260941980786,True
15,174.22981792494173,99.69386182507583,25.693861825075828,0.5888390352504346,True
16,174.46062431055742,108.73322868467858,28.73322868467858,0.5779778546309938,True
17,174.6914796690046,95.77257966258094,28.772579662580938,0.5222623842597148,True
18,174.92238397591188,100.8119147471757,34.811914747175706,0.46178395220623375,True
19,175.15333720690793,96.85123392687206,27.851233926872055,0.541260717181868,True
20,175.38433933762138,98.8905371900969,30.890537190096893,0.5053292752592742,True
21,175.6153903436809,93.9298245252935,24.929824525293498,0.5760842893855466,True
22,175.8464902007151,93.96909592092311,23.96909592092311,0.5933333951242302,True
23,176.07763888435264,92.00835136546357,18.008351365463568,0.7083532932431679,True
24,176.3088363702222,97.04759084740977,29.047590847409765,0.52387464008679,True
25,176.54008263395235,97.08681435527387,26.086814355273873,0.5707392035282017,True
26,176.7713776511718,98.12602187758534,30.126021877585345,0.5128424053457268,True
27,177.00272139750916,100.16521340289046,30.16521340289046,0.5212105185640943,True
28,177.2341138485931,102.20438891975277,28.204388919752773,0.5591528512448232,True
29,177.46555498005225,98.2435484167529,29.2435484167529,0.5262739713334232,True
30,177.69704476751525,105.2826918824885,32.28269188248851,0.5133872394396428,True
31,177.92858318661078,103.32181930557476,35.32181930557476,0.46614898019031215,True
32,178.16017021296744,107.36093067464321,34.360930674643214,0.4947813492931252,True
33,178.39180582221388,103.40002597834336,27.400025978343365,0.5767696732894061,True
34,178.62348998997876,105.43910520534155,28.439105205341548,0.5690857838494405,True
35,178.85522269189076,98.47816834432115,25.478168344321148,0.587171759448507,True
36,179.08700390357845,102.51721538398237,30.517215383982375,0.5262518983256683,True
37,179.31883360067053,102.5562463130434,29.556246313043403,0.5403128395601232,True
38,179.55071175879564,111.59526112023877,33.595261120238774,0.5213677317219628,True
39,179.7826383535824,111.63425979432054,29.634259794320542,0.5760034131909578,True
40,180.01461336065947,112.67324232405781,29.67324232405781,0.5794557886780026,True
41,180.2466367556555,106.71220869823696,29.712208698236964,0.5552791720130267,True
42,180.47870851419913,107.75115890566167,27.75115890566167,0.5891408256189468,True
43,180.710828611919,104.79009293515196,25.79009293515196,0.6088673183898512,True
44,180.94299702444374,108.82901077554607,28.829010775546067,0.5769149411007584,True
45,181.17521372740205,113.86791241569858,29.867912415698584,0.5811964894966185,True
46,181.40747869642252,113.90679784448162,27.906797844481616,0.6108396367328004,True
47,181.63979190713383,111.94566705078455,24.94566705078455,0.6520121669864316,True
48,181.8721533351646,114.98452002351382,22.984520023513824,0.6992039377096825,True
49,182.10456295614347,114.02335675159293,28.023356751592928,0.6094736664958691,True
50,182.33702074569914,114.06217722396241,30.062177223962408,0.579121226415171,True
51,182.56952667946018,118.10098142958009,25.100981429580088,0.6725628042519041,True
52,182.80208073305528,120.13976935742153,35.13976935742153,0.533887887216518,True
53,183.0346828821131,119.17854099647866,33.17854099647866,0.5553407801089438,True
54,183.26733310226223,122.2172963357607,36.21729633576069,0.52821664553416,True
55,183.50003136913136,116.25603536429458,26.256035364294576,0.6461863596307456,True
56,183.7327776583491,126.29475807112408,29.29475807112408,0.63459540954832,True
57,183.96557194554416,122.33346444531003,32.33346444531003,0.5778930343803431,True
58,184.1984142063451,128.3721544759303,36.3721544759303,0.547701803141248,True
59,184.4313044163806,123.41082815208074,26.41082815208074,0.6695712472786218,True
60,184.66424255127936,123.44948546287355,33.449485462873554,0.5670998425185301,True
61,184.89722858666994,122.48812639743846,28.488126397438464,0.6334301040709962,True
62,185.13026249818105,123.52675094492247,29.52675094492247,0.6215453577265935,True
63,185.36334426144128,122.5653590944894,27.565359094489395,0.6480040875460684,True
64,185.59647385207933,127.60395083532103,31.60395083532103,0.6061227435742362,True
65,185.8296512457238,128.6425261566153,29.642526156615304,0.6374693479790403,True
66,186.06287641800333,130.6810850475881,35.68108504758811,0.5637746791467371,True
67,186.29614934454662,124.7196274974724,30.719627497472402,0.6085188598785036,True
68,186.52947000098226,125.7581534955184,33.7581534955184,0.5711574684540418,True
69,186.76283836293894,127.79666303099293,29.79666303099293,0.6323518843011043,True
70,186.99625440604527,132.835156093181,31.835156093181013,0.620406046803884,True
71,187.22971810592992,127.8736326713838,27.873632671383803,0.6615874304594662,True
72,187.4632294382215,130.91209275492065,31.91209275492065,0.6130244799148086,True
73,187.6967883785487,130.9505363331275,32.9505363331275,0.5992447935389744,True
74,187.93039490254014,138.9889633953576,34.98896339535759,0.5990492398917652,True
75,188.16404898582445,136.02737393098164,28.02737393098164,0.686043906131661,True
76,188.3977506040303,134.06576792938722,34.06576792938722,0.594999716676741,True
77,188.63149973278635,138.10414537997963,30.104145379979627,0.6615804120751552,True
78,188.86529634772123,133.14250627218053,31.142506272180526,0.6309631672557209,True
79,189.09914042446354,137.18085059543,29.18085059543,0.6721955443576696,True
80,189.333031938642,135.21917833918405,31.219178339184054,0.636616823977972,True
81,189.5669708658852,138.2574894929171,24.257489492917102,0.7558428146731314,True
82,189.8009571818218,139.29578404611993,29.295784046119934,0.6771328466122564,True
83,190.03499086208046,137.33406198830085,26.334061988300846,0.7172604120362774,True
84,190.2690718822898,145.37232330898541,30.372323308985415,0.6800037170615459,True
85,190.5032002180785,146.4105679977165,32.4105679977165,0.6548857833320719,True
86,190.73737584507518,151.448796044054,37.448796044054006,0.6068279652619253,True
87,190.97159873890848,151.48700743757536,33.48700743757536,0.6554990477694383,True
88,191.20586887520705,151.5252021678748,35.525202167874795,0.6299483140241211,True
89,191.44018622959956,148.5633802245643,28.5633802245643,0.7161021711616777,True
90,191.67455077771461,152.60154159727267,34.60154159727267,0.6444634726503591,True
91,191.9089624951809,153.63968627564623,34.63968627564623,0.6469294616376708,True
92,192.14342135762703,159.6778142493481,43.6778142493481,0.5629836821188147,True
93,192.37792734068165,157.71592550805917,34.71592550805917,0.6573468010145923,True
94,192.61248041997345,163.7540200414776,40.75402004147759,0.6040215157179776,True
95,192.84708057113102,165.7920978393181,34.7920978393181,0.6780832109541766,True
